order_id,payment_sequential,payment_type,payment_installments,payment_value
order_009102,1,credit_card,9,104.94
order_009103,1,credit_card,4,75.77
order_009104,1,credit_card,3,200.27
order_009105,1,credit_card,1,83.75
order_009106,1,credit_card,3,69.73
order_009107,1,credit_card,2,215.25
order_009108,1,boleto,1,23.18
order_009109,1,credit_card,2,114.89
order_009110,1,boleto,3,172.97
order_009111,1,credit_card,3,114.21
order_009112,1,credit_card,1,106.54
order_009113,1,credit_card,2,57.96
order_009114,1,credit_card,3,125.64
order_009115,1,credit_card,1,319.9
order_009116,1,credit_card,7,235.37
order_009117,1,credit_card,10,156.97
order_009118,1,credit_card,7,15.11
order_009119,1,credit_card,4,42.61
order_009120,1,voucher,4,76.74
order_009121,1,boleto,1,57.48
order_009122,1,debit_card,4,77.34
order_009123,1,boleto,7,110.66
order_009124,1,credit_card,3,103.37
order_009125,1,credit_card,1,265.97
order_009126,1,credit_card,2,85.0
order_009127,1,voucher,10,151.41
order_009128,1,credit_card,3,109.85
order_009129,1,credit_card,1,45.65
order_009130,1,credit_card,10,51.26
order_009131,1,credit_card,8,168.67
order_009132,1,credit_card,4,43.16
order_009133,1,boleto,1,151.18
order_009134,1,credit_card,4,90.7
order_009135,1,boleto,11,91.3
order_009136,1,credit_card,3,170.49
order_009137,1,credit_card,5,356.7
order_009138,1,credit_card,1,59.74
order_009139,1,boleto,6,39.43
order_009140,1,credit_card,3,577.66
order_009141,1,credit_card,7,158.17
order_009142,1,credit_card,1,88.64
order_009143,1,credit_card,6,48.8
order_009144,1,credit_card,3,97.88
order_009145,1,boleto,4,152.99
order_009146,1,boleto,5,97.26
order_009147,1,credit_card,1,31.9
order_009148,1,boleto,1,129.72
order_009149,1,credit_card,1,162.63
order_009150,1,boleto,3,253.38
order_009151,1,credit_card,12,37.07
order_009152,1,credit_card,8,169.05
order_009153,1,credit_card,8,106.95
order_009154,1,credit_card,1,112.13
order_009155,1,credit_card,2,106.13
order_009156,1,credit_card,1,45.47
order_009157,1,voucher,1,51.31
order_009158,1,boleto,3,66.9
order_009159,1,credit_card,2,19.07
order_009160,1,credit_card,1,189.33
order_009161,1,credit_card,1,48.77
order_009162,1,credit_card,2,39.38
order_009163,1,credit_card,6,115.42
order_009164,1,credit_card,4,51.52
order_009165,1,credit_card,1,44.53
order_009166,1,credit_card,5,33.8
order_009167,1,credit_card,1,263.51
order_009168,1,credit_card,1,174.45
order_009169,1,credit_card,1,107.87
order_009170,1,credit_card,10,42.24
order_009171,1,credit_card,5,119.37
order_009172,1,boleto,3,49.89
order_009173,1,voucher,3,69.79
order_009174,1,credit_card,6,63.46
order_009175,1,voucher,8,49.39
order_009176,1,boleto,5,56.52
order_009177,1,credit_card,9,238.69
order_009178,1,credit_card,1,115.86
order_009179,1,credit_card,1,32.66
order_009180,1,credit_card,6,46.97
order_009181,1,credit_card,2,59.79
order_009182,1,credit_card,2,161.16
order_009183,1,credit_card,2,411.09
order_009184,1,boleto,6,143.85
order_009185,1,debit_card,3,149.83
order_009186,1,credit_card,2,141.8
order_009187,1,credit_card,7,37.28
order_009188,1,credit_card,11,435.82
order_009189,1,credit_card,6,24.16
order_009190,1,credit_card,8,60.34
order_009191,1,credit_card,9,128.68
order_009192,1,credit_card,2,310.91
order_009193,1,voucher,1,122.97
order_009194,1,credit_card,3,194.88
order_009195,1,credit_card,1,128.2
order_009196,1,boleto,8,66.89
order_009197,1,boleto,5,277.9
order_009198,1,voucher,1,102.49
order_009199,1,credit_card,1,35.04
order_009200,1,credit_card,3,83.08
order_009201,1,credit_card,6,128.64
order_009202,1,credit_card,1,81.03
order_009203,1,credit_card,4,105.9
order_009204,1,credit_card,1,73.03
order_009205,1,credit_card,6,40.89
order_009206,1,credit_card,2,142.79
order_009207,1,credit_card,1,221.77
order_009208,1,voucher,6,128.4
order_009209,1,credit_card,6,56.33
order_009210,1,credit_card,5,59.72
order_009211,1,boleto,1,123.83
order_009212,1,credit_card,1,48.61
order_009213,1,credit_card,4,213.07
order_009214,1,credit_card,4,118.97
order_009215,1,credit_card,1,74.25
order_009216,1,credit_card,1,59.0
order_009217,1,credit_card,3,127.96
order_009218,1,credit_card,4,132.95
order_009219,1,credit_card,12,58.4
order_009220,1,credit_card,4,96.49
order_009221,1,boleto,3,65.19
order_009222,1,credit_card,5,35.4
order_009223,1,boleto,6,74.7
order_009224,1,credit_card,1,95.03
order_009225,1,voucher,10,193.99
order_009226,1,credit_card,1,36.66
order_009227,1,credit_card,10,45.63
order_009228,1,credit_card,11,46.46
order_009229,1,credit_card,3,152.21
order_009230,1,credit_card,6,146.88
order_009231,1,credit_card,2,153.61
order_009232,1,credit_card,5,24.03
order_009233,1,credit_card,2,97.61
order_009234,1,boleto,3,116.84
order_009235,1,credit_card,3,35.59
order_009236,1,credit_card,1,164.05
order_009237,1,credit_card,3,109.39
order_009238,1,boleto,1,130.57
order_009239,1,credit_card,4,37.46
order_009240,1,credit_card,1,158.61
order_009241,1,boleto,2,128.04
order_009242,1,credit_card,1,45.64
order_009243,1,credit_card,7,23.91
order_009244,1,boleto,1,166.52
order_009245,1,boleto,7,191.55
order_009246,1,credit_card,4,188.08
order_009247,1,credit_card,1,34.58
order_009248,1,credit_card,10,155.9
order_009249,1,credit_card,2,92.08
order_009250,1,boleto,6,55.91
order_009251,1,credit_card,8,58.13
order_009252,1,boleto,4,113.82
order_009253,1,credit_card,3,132.86
order_009254,1,boleto,5,75.71
order_009255,1,credit_card,5,179.47
order_009256,1,credit_card,7,60.05
order_009257,1,boleto,1,291.09
order_009258,1,boleto,4,163.24
order_009259,1,credit_card,3,164.89
order_009260,1,credit_card,1,114.26
order_009261,1,credit_card,2,73.38
order_009262,1,boleto,1,20.98
order_009263,1,credit_card,1,91.68
order_009264,1,credit_card,3,228.17
order_009265,1,credit_card,6,64.35
order_009266,1,credit_card,4,40.62
order_009267,1,credit_card,9,107.39
order_009268,1,credit_card,1,126.06
order_009269,1,credit_card,2,120.51
order_009270,1,credit_card,4,80.0
order_009271,1,credit_card,1,134.77
order_009272,1,boleto,3,79.7
order_009273,1,credit_card,6,48.48
order_009274,1,credit_card,3,75.17
order_009275,1,debit_card,1,56.86
order_009276,1,credit_card,5,31.25
order_009277,1,credit_card,6,102.96
order_009278,1,credit_card,1,52.29
order_009279,1,credit_card,8,52.74
order_009280,1,boleto,1,162.11
order_009281,1,boleto,2,74.99
order_009282,1,credit_card,1,158.15
order_009283,1,credit_card,5,30.18
order_009284,1,credit_card,7,81.86
order_009285,1,boleto,1,99.42
order_009286,1,credit_card,6,44.65
order_009287,1,credit_card,1,117.55
order_009288,1,credit_card,2,161.58
order_009289,1,boleto,9,67.35
order_009290,1,credit_card,11,123.82
order_009291,1,credit_card,1,135.1
order_009292,1,boleto,9,375.88
order_009293,1,debit_card,1,187.8
order_009294,1,credit_card,2,11.85
order_009295,1,boleto,1,88.95
order_009296,1,debit_card,11,131.53
order_009297,1,credit_card,5,50.15
order_009298,1,boleto,7,50.03
order_009299,1,credit_card,1,119.82
order_009300,1,credit_card,1,51.23
order_009301,1,credit_card,9,287.73
order_009302,1,credit_card,1,118.74
order_009303,1,credit_card,2,31.75
order_009304,1,credit_card,1,125.43
order_009305,1,credit_card,7,109.32
order_009306,1,boleto,1,38.04
order_009307,1,credit_card,9,16.32
order_009308,1,credit_card,1,141.49
order_009309,1,credit_card,6,95.2
order_009310,1,credit_card,5,70.58
order_009311,1,credit_card,7,342.96
order_009312,1,credit_card,2,68.54
order_009313,1,credit_card,4,67.47
order_009314,1,credit_card,9,209.25
order_009315,1,credit_card,2,35.75
order_009316,1,credit_card,1,82.08
order_009317,1,debit_card,12,47.23
order_009318,1,credit_card,9,34.91
order_009319,1,credit_card,1,47.6
order_009320,1,credit_card,1,13.35
order_009321,1,credit_card,4,61.0
order_009322,1,credit_card,2,41.34
order_009323,1,boleto,2,195.75
order_009324,1,credit_card,10,55.3
order_009325,1,credit_card,9,151.3
order_009326,1,boleto,2,159.5
order_009327,1,boleto,11,135.02
order_009328,1,credit_card,11,191.69
order_009329,1,credit_card,1,150.01
order_009330,1,credit_card,2,13.73
order_009331,1,boleto,7,230.59
order_009332,1,credit_card,9,85.98
order_009333,1,boleto,4,73.74
order_009334,1,credit_card,1,115.92
order_009335,1,credit_card,6,68.89
order_009336,1,credit_card,1,26.89
order_009337,1,credit_card,1,37.79
order_009338,1,credit_card,4,29.89
order_009339,1,credit_card,8,48.09
order_009340,1,credit_card,7,296.34
order_009341,1,boleto,8,73.08
order_009342,1,credit_card,3,134.52
order_009343,1,credit_card,6,281.13
order_009344,1,credit_card,2,49.97
order_009345,1,credit_card,8,443.52
order_009346,1,credit_card,1,121.21
order_009347,1,credit_card,5,174.86
order_009348,1,credit_card,1,71.59
order_009349,1,boleto,1,74.51
order_009350,1,voucher,3,74.24
order_009351,1,credit_card,8,225.83
order_009352,1,credit_card,1,60.37
order_009353,1,voucher,10,81.87
order_009354,1,boleto,9,68.72
order_009355,1,credit_card,7,164.59
order_009356,1,credit_card,6,146.94
order_009357,1,debit_card,1,146.78
order_009358,1,credit_card,1,65.69
order_009359,1,boleto,1,68.6
order_009360,1,credit_card,3,33.28
order_009361,1,voucher,1,69.28
order_009362,1,credit_card,2,118.44
order_009363,1,credit_card,1,86.1
order_009364,1,credit_card,1,113.16
order_009365,1,credit_card,1,132.93
order_009366,1,credit_card,4,46.91
order_009367,1,credit_card,7,80.69
order_009368,1,credit_card,6,305.06
order_009369,1,credit_card,1,95.64
order_009370,1,credit_card,1,64.23
order_009371,1,credit_card,4,90.63
order_009372,1,credit_card,1,129.72
order_009373,1,credit_card,4,77.91
order_009374,1,credit_card,1,28.19
order_009375,1,credit_card,1,155.59
order_009376,1,credit_card,9,125.51
order_009377,1,boleto,10,94.55
order_009378,1,credit_card,4,54.24
order_009379,1,credit_card,4,52.68
order_009380,1,credit_card,1,157.38
order_009381,1,boleto,5,207.3
order_009382,1,credit_card,2,50.03
order_009383,1,credit_card,2,159.52
order_009384,1,credit_card,1,41.69
order_009385,1,boleto,8,61.08
order_009386,1,credit_card,7,124.26
order_009387,1,credit_card,12,62.2
order_009388,1,credit_card,3,181.69
order_009389,1,credit_card,6,54.27
order_009390,1,credit_card,10,14.09
order_009391,1,credit_card,1,41.76
order_009392,1,boleto,6,47.63
order_009393,1,credit_card,1,142.64
order_009394,1,credit_card,9,104.02
order_009395,1,credit_card,1,46.81
order_009396,1,credit_card,3,49.78
order_009397,1,voucher,6,39.68
order_009398,1,credit_card,2,69.46
order_009399,1,credit_card,2,44.97
order_009400,1,credit_card,1,345.78
order_009401,1,credit_card,3,141.4
order_009402,1,credit_card,3,29.63
order_009403,1,credit_card,2,301.45
order_009404,1,credit_card,1,147.81
order_009405,1,credit_card,1,112.45
order_009406,1,credit_card,6,191.78
order_009407,1,credit_card,1,101.77
order_009408,1,credit_card,3,122.64
order_009409,1,credit_card,3,143.33
order_009410,1,credit_card,2,127.62
order_009411,1,credit_card,1,61.34
order_009412,1,credit_card,1,60.74
order_009413,1,credit_card,4,21.14
order_009414,1,credit_card,8,32.37
order_009415,1,credit_card,4,145.04
order_009416,1,credit_card,3,77.58
order_009417,1,boleto,9,165.72
order_009418,1,credit_card,1,65.04
order_009419,1,credit_card,3,161.09
order_009420,1,credit_card,1,151.37
order_009421,1,credit_card,8,68.58
order_009422,1,voucher,1,176.09
order_009423,1,credit_card,2,102.61
order_009424,1,credit_card,1,61.56
order_009425,1,voucher,1,47.43
order_009426,1,credit_card,1,125.63
order_009427,1,boleto,6,48.29
order_009428,1,voucher,1,61.96
order_009429,1,credit_card,2,58.94
order_009430,1,credit_card,7,137.64
order_009431,1,credit_card,1,150.39
order_009432,1,boleto,2,58.18
order_009433,1,credit_card,3,203.52
order_009434,1,credit_card,12,59.11
order_009435,1,boleto,1,44.95
order_009436,1,credit_card,1,52.71
order_009437,1,boleto,12,311.63
order_009438,1,credit_card,1,45.69
order_009439,1,credit_card,7,42.39
order_009440,1,credit_card,1,37.92
order_009441,1,credit_card,7,125.96
order_009442,1,credit_card,12,131.66
order_009443,1,credit_card,1,50.95
order_009444,1,boleto,1,105.66
order_009445,1,credit_card,7,103.07
order_009446,1,credit_card,1,190.06
order_009447,1,credit_card,3,37.16
order_009448,1,credit_card,5,67.64
order_009449,1,voucher,3,78.4
order_009450,1,credit_card,1,199.66
order_009451,1,credit_card,3,37.81
order_009452,1,credit_card,7,192.48
order_009453,1,credit_card,1,38.6
order_009454,1,credit_card,3,103.65
order_009455,1,boleto,6,132.78
order_009456,1,boleto,1,141.1
order_009457,1,credit_card,3,91.17
order_009458,1,credit_card,4,56.91
order_009459,1,credit_card,5,265.22
order_009460,1,boleto,1,26.84
order_009461,1,boleto,1,226.16
order_009462,1,credit_card,1,31.0
order_009463,1,voucher,3,230.41
order_009464,1,credit_card,1,135.37
order_009465,1,credit_card,6,114.82
order_009466,1,credit_card,9,154.89
order_009467,1,credit_card,2,73.55
order_009468,1,credit_card,1,72.1
order_009469,1,credit_card,9,90.71
order_009470,1,credit_card,1,72.26
order_009471,1,credit_card,2,115.48
order_009472,1,credit_card,1,181.07
order_009473,1,credit_card,7,156.87
order_009474,1,voucher,10,195.31
order_009475,1,boleto,12,72.72
order_009476,1,credit_card,1,40.24
order_009477,1,credit_card,4,85.89
order_009478,1,credit_card,1,266.34
order_009479,1,credit_card,2,270.4
order_009480,1,boleto,10,160.27
order_009481,1,credit_card,7,57.62
order_009482,1,credit_card,1,69.23
order_009483,1,credit_card,2,118.42
order_009484,1,credit_card,1,24.86
order_009485,1,credit_card,3,227.14
order_009486,1,credit_card,6,64.25
order_009487,1,credit_card,5,88.62
order_009488,1,credit_card,1,74.68
order_009489,1,credit_card,1,67.49
order_009490,1,boleto,1,134.46
order_009491,1,credit_card,5,174.04
order_009492,1,debit_card,2,214.76
order_009493,1,credit_card,4,212.94
order_009494,1,credit_card,1,116.35
order_009495,1,credit_card,11,97.5
order_009496,1,credit_card,1,217.66
order_009497,1,credit_card,8,31.15
order_009498,1,credit_card,10,39.53
order_009499,1,boleto,3,199.04
order_009500,1,credit_card,1,33.33
order_009501,1,credit_card,11,79.73
order_009502,1,boleto,8,133.26
order_009503,1,credit_card,1,189.57
order_009504,1,credit_card,1,57.97
order_009505,1,credit_card,1,66.38
order_009506,1,credit_card,5,79.45
order_009507,1,credit_card,4,85.38
order_009508,1,credit_card,5,117.45
order_009509,1,boleto,11,148.66
order_009510,1,credit_card,6,75.49
order_009511,1,credit_card,1,115.89
order_009512,1,credit_card,2,123.57
order_009513,1,credit_card,2,104.45
order_009514,1,credit_card,4,26.94
order_009515,1,credit_card,1,51.47
order_009516,1,credit_card,9,49.63
order_009517,1,credit_card,1,178.58
order_009518,1,credit_card,2,125.57
order_009519,1,credit_card,1,69.32
order_009520,1,boleto,9,113.04
order_009521,1,credit_card,2,97.22
order_009522,1,credit_card,6,49.57
order_009523,1,credit_card,3,99.68
order_009524,1,credit_card,4,143.94
order_009525,1,credit_card,3,282.36
order_009526,1,credit_card,1,24.16
order_009527,1,credit_card,1,267.13
order_009528,1,credit_card,1,76.93
order_009529,1,credit_card,6,57.78
order_009530,1,credit_card,2,71.9
order_009531,1,credit_card,4,78.68
order_009532,1,credit_card,1,102.11
order_009533,1,credit_card,4,311.28
order_009534,1,credit_card,3,11.18
order_009535,1,credit_card,1,50.67
order_009536,1,credit_card,2,53.63
order_009537,1,credit_card,2,179.74
order_009538,1,boleto,2,51.88
order_009539,1,credit_card,2,73.49
order_009540,1,credit_card,1,34.84
order_009541,1,boleto,4,59.84
order_009542,1,credit_card,1,111.23
order_009543,1,credit_card,2,167.59
order_009544,1,credit_card,2,274.71
order_009545,1,credit_card,1,78.46
order_009546,1,credit_card,8,73.43
order_009547,1,credit_card,1,90.03
order_009548,1,credit_card,4,85.54
order_009549,1,credit_card,1,73.82
order_009550,1,credit_card,6,50.78
order_009551,1,credit_card,4,136.01
order_009552,1,credit_card,1,57.98
order_009553,1,credit_card,2,54.21
order_009554,1,credit_card,1,52.56
order_009555,1,debit_card,2,27.55
order_009556,1,boleto,5,118.65
order_009557,1,credit_card,2,29.92
order_009558,1,credit_card,9,121.53
order_009559,1,credit_card,7,105.21
order_009560,1,boleto,1,184.03
order_009561,1,credit_card,1,67.95
order_009562,1,credit_card,5,62.94
order_009563,1,credit_card,8,108.48
order_009564,1,credit_card,7,124.69
order_009565,1,credit_card,4,49.62
order_009566,1,voucher,1,135.22
order_009567,1,credit_card,10,118.89
order_009568,1,credit_card,1,112.94
order_009569,1,credit_card,1,161.03
order_009570,1,credit_card,11,144.88
order_009571,1,credit_card,1,78.06
order_009572,1,boleto,1,36.62
order_009573,1,credit_card,2,118.76
order_009574,1,credit_card,5,42.11
order_009575,1,credit_card,3,177.4
order_009576,1,credit_card,6,84.17
order_009577,1,credit_card,3,55.71
order_009578,1,boleto,2,34.64
order_009579,1,credit_card,5,227.17
order_009580,1,credit_card,1,244.98
order_009581,1,boleto,4,104.64
order_009582,1,credit_card,12,186.05
order_009583,1,boleto,1,40.81
order_009584,1,credit_card,2,94.22
order_009585,1,credit_card,5,147.81
order_009586,1,boleto,1,85.77
order_009587,1,boleto,7,44.78
order_009588,1,credit_card,8,99.89
order_009589,1,credit_card,3,86.49
order_009590,1,credit_card,1,43.99
order_009591,1,credit_card,6,41.97
order_009592,1,credit_card,1,125.45
order_009593,1,credit_card,6,59.17
order_009594,1,credit_card,1,28.66
order_009595,1,credit_card,1,197.28
order_009596,1,credit_card,12,52.24
order_009597,1,credit_card,1,152.23
order_009598,1,debit_card,1,52.45
order_009599,1,credit_card,3,61.69
order_009600,1,boleto,1,141.99
order_009601,1,credit_card,4,25.88
order_009602,1,credit_card,1,172.42
order_009603,1,boleto,2,63.84
order_009604,1,credit_card,2,118.94
order_009605,1,credit_card,1,72.17
order_009606,1,credit_card,11,124.27
order_009607,1,credit_card,1,103.42
order_009608,1,credit_card,1,69.05
order_009609,1,credit_card,2,34.29
order_009610,1,credit_card,1,80.21
order_009611,1,credit_card,1,104.59
order_009612,1,boleto,1,50.82
order_009613,1,credit_card,1,141.2
order_009614,1,credit_card,6,163.85
order_009615,1,credit_card,5,43.71
order_009616,1,credit_card,7,76.13
order_009617,1,credit_card,1,54.36
order_009618,1,boleto,1,105.69
order_009619,1,credit_card,2,88.73
order_009620,1,credit_card,1,80.15
order_009621,1,credit_card,1,185.06
order_009622,1,credit_card,4,52.98
order_009623,1,boleto,9,115.27
order_009624,1,credit_card,1,16.49
order_009625,1,credit_card,6,35.89
order_009626,1,credit_card,7,84.1
order_009627,1,credit_card,1,84.83
